postcode,Venue Locality,LGA,Federal Electorate,Vic State electorate,Venues,Master Table
5015,TORRENS ISLAND,Port Adelaide Enfield,Hindmarsh,,,
5016,LARGS BAY,Port Adelaide Enfield,Hindmarsh,,,
5016,LARGS NORTH,Port Adelaide Enfield,Hindmarsh,,,
5016,PETERHEAD,Port Adelaide Enfield,Hindmarsh,,,
5017,OSBORNE,Port Adelaide Enfield,Hindmarsh,,,
5017,TAPEROO,Port Adelaide Enfield,Hindmarsh,,,
5018,NORTH HAVEN,Port Adelaide Enfield,Hindmarsh,,,
5018,OUTER HARBOR,Port Adelaide Enfield,Hindmarsh,,,
5019,EXETER,Charles Sturt,Hindmarsh,,,
5019,SEMAPHORE,Charles Sturt,Hindmarsh,,,
5019,SEMAPHORE PARK,Charles Sturt,Hindmarsh,,,
5019,SEMAPHORE SOUTH,Charles Sturt,Hindmarsh,,,
5020,WEST LAKES SHORE,Charles Sturt,Hindmarsh,,,
5021,WEST LAKES,Charles Sturt,Hindmarsh,,,
5022,GRANGE,Charles Sturt,Hindmarsh,,,
5022,HENLEY BEACH,Charles Sturt,Hindmarsh,,,
5022,HENLEY BEACH SOUTH,Charles Sturt,Hindmarsh,,,
5022,KIRKCALDY,Charles Sturt,Hindmarsh,,,
5022,TENNYSON,Charles Sturt,Hindmarsh,,,
5023,FINDON,Charles Sturt,Hindmarsh,,,
5023,SEATON,Charles Sturt,Hindmarsh,,,
5023,SEATON NORTH,Charles Sturt,Hindmarsh,,,
5024,FULHAM,West Torrens,Hindmarsh,,,
5024,FULHAM GARDENS,West Torrens,Hindmarsh,,,
5024,WEST BEACH,West Torrens,Hindmarsh,,,
5025,FLINDERS PARK,Charles Sturt,Hindmarsh,,,
5025,KIDMAN PARK,Charles Sturt,Hindmarsh,,,
5031,MILE END,West Torrens,Adelaide,,,
5031,MILE END SOUTH,West Torrens,Adelaide,,,
5031,THEBARTON,West Torrens,Adelaide,,,
5031,TORRENSVILLE,West Torrens,Adelaide,,,
5031,TORRENSVILLE PLAZA,West Torrens,Adelaide,,,
5032,BROOKLYN PARK,West Torrens,Hindmarsh,,,
5032,LOCKLEYS,West Torrens,Hindmarsh,,,
5032,UNDERDALE,West Torrens,Hindmarsh,,,
5033,COWANDILLA,West Torrens,Hindmarsh,,,
5033,HILTON,West Torrens,Hindmarsh,,,
5033,HILTON PLAZA,West Torrens,Hindmarsh,,,
5033,MARLESTON,West Torrens,Hindmarsh,,,
5033,MARLESTON DC,West Torrens,Hindmarsh,,,
5033,RICHMOND,West Torrens,Hindmarsh,,,
5033,WEST RICHMOND,West Torrens,Hindmarsh,,,
5034,CLARENCE PARK,Unley,Boothby,,,
5034,GOODWOOD,Unley,Boothby,,,
5034,KINGS PARK,Unley,Boothby,,,
5034,MILLSWOOD,Unley,Boothby,,,
5034,WAYVILLE,Unley,Boothby,,,
5035,ASHFORD,Unley,Boothby,,,
5035,BLACK FOREST,Unley,Boothby,,,
5035,EVERARD PARK,Unley,Boothby,,,
5035,FORESTVILLE,Unley,Boothby,,,
5035,KESWICK,Unley,Boothby,,,
5035,KESWICK TERMINAL,Unley,Boothby,,,
5037,GLANDORE,West Torrens,Hindmarsh,,,
5037,KURRALTA PARK,West Torrens,Hindmarsh,,,
5037,NETLEY,West Torrens,Hindmarsh,,,
5037,NORTH PLYMPTON,West Torrens,Hindmarsh,,,
5038,CAMDEN PARK,West Torrens,Hindmarsh,,,
5038,PLYMPTON,West Torrens,Hindmarsh,,,
5038,PLYMPTON PARK,West Torrens,Hindmarsh,,,
5038,SOUTH PLYMPTON,West Torrens,Hindmarsh,,,
5039,CLARENCE GARDENS,Unley,Boothby,,,
5039,EDWARDSTOWN,Unley,Boothby,,,
5039,MELROSE PARK,Unley,Boothby,,,
5039,MELROSE PARK DC,Unley,Boothby,,,
5040,NOVAR GARDENS,West Torrens,Hindmarsh,,,
5041,COLONEL LIGHT GARDENS,Mitcham,Boothby,,,
5041,CUMBERLAND PARK,Mitcham,Boothby,,,
5041,DAW PARK,Mitcham,Boothby,,,
5041,PANORAMA,Mitcham,Boothby,,,
5041,WESTBOURNE PARK,Mitcham,Boothby,,,
5042,BEDFORD PARK,Marion,Boothby,,,
5042,CLOVELLY PARK,Marion,Boothby,,,
5042,FLINDERS UNIVERSITY,Marion,Boothby,,,
5042,PASADENA,Marion,Boothby,,,
5042,ST MARYS,Marion,Boothby,,,
5042,TONSLEY,Marion,Boothby,,,
5043,ASCOT PARK,Holdfast Bay,Boothby,,,
5043,MARION,Holdfast Bay,Boothby,,,
5043,MITCHELL PARK,Holdfast Bay,Boothby,,,
5043,MORPHETTVILLE,Holdfast Bay,Boothby,,,
5043,PARK HOLME,Holdfast Bay,Boothby,,,
5044,GLENGOWRIE,Holdfast Bay,Boothby,,,
5044,SOMERTON PARK,Holdfast Bay,Boothby,,,
5045,GLENELG,Holdfast Bay,Hindmarsh,,,
5045,GLENELG EAST,Holdfast Bay,Hindmarsh,,,
5045,GLENELG JETTY ROAD,Holdfast Bay,Hindmarsh,,,
5045,GLENELG NORTH,Holdfast Bay,Hindmarsh,,,
5045,GLENELG SOUTH,Holdfast Bay,Hindmarsh,,,
5046,OAKLANDS PARK,Holdfast Bay,Boothby,,,
5046,WARRADALE,Holdfast Bay,Boothby,,,
5046,WARRADALE NORTH,Holdfast Bay,Boothby,,,
5047,DARLINGTON,Marion,Kingston,,,
5047,SEACOMBE GARDENS,Marion,Kingston,,,
5047,SEACOMBE HEIGHTS,Marion,Kingston,,,
5047,STURT,Marion,Kingston,,,
5048,BRIGHTON,Holdfast Bay,Boothby,,,
5048,DOVER GARDENS,Holdfast Bay,Boothby,,,
5048,HOVE,Holdfast Bay,Boothby,,,
5048,NORTH BRIGHTON,Holdfast Bay,Boothby,,,
5048,SOUTH BRIGHTON,Holdfast Bay,Boothby,,,
5049,KINGSTON PARK,Marion,Boothby,,,
5049,MARINO,Marion,Boothby,,,
5049,SEACLIFF,Marion,Boothby,,,
5049,SEACLIFF PARK,Marion,Boothby,,,
5049,SEAVIEW DOWNS,Marion,Boothby,,,
5050,BELLEVUE HEIGHTS,Mitcham,Boothby,,,
5050,EDEN HILLS,Mitcham,Boothby,,,
5051,BLACKWOOD,Mitcham,Mayo,,,
5051,COROMANDEL VALLEY,Mitcham,Mayo,,,
5051,CRAIGBURN FARM,Mitcham,Mayo,,,
5051,HAWTHORNDENE,Mitcham,Mayo,,,
5052,BELAIR,Mitcham,Mayo,,,
5052,GLENALTA,Mitcham,Mayo,,,
5061,HYDE PARK,Unley,Adelaide,,,
5061,MALVERN,Unley,Adelaide,,,
5061,UNLEY,Unley,Adelaide,,,
5061,UNLEY BC,Unley,Adelaide,,,
5061,UNLEY DC,Unley,Adelaide,,,
5061,UNLEY PARK,Unley,Adelaide,,,
5062,BROWN HILL CREEK,Mitcham,Boothby,,,
5062,CLAPHAM,Mitcham,Boothby,,,
5062,HAWTHORN,Mitcham,Boothby,,,
5062,KINGSWOOD,Mitcham,Boothby,,,
5062,LOWER MITCHAM,Mitcham,Boothby,,,
5062,LYNTON,Mitcham,Boothby,,,
5062,MITCHAM,Mitcham,Boothby,,,
5062,MITCHAM SHOPPING CENTRE,Mitcham,Boothby,,,
5062,NETHERBY,Mitcham,Boothby,,,
5062,SPRINGFIELD,Mitcham,Boothby,,,
5062,TORRENS PARK,Mitcham,Boothby,,,
5063,EASTWOOD,Unley,Sturt,,,
5063,FREWVILLE,Unley,Sturt,,,
5063,FULLARTON,Unley,Sturt,,,
5063,HIGHGATE,Unley,Sturt,,,
5063,PARKSIDE,Unley,Sturt,,,
5064,GLEN OSMOND,Burnside,Sturt,,,
5064,GLENUNGA,Burnside,Sturt,,,
5064,MOUNT OSMOND,Burnside,Sturt,,,
5064,MYRTLE BANK,Burnside,Sturt,,,
5064,ST GEORGES,Burnside,Sturt,,,
5064,URRBRAE,Burnside,Sturt,,,
5065,DULWICH,Burnside,Sturt,,,
5065,GLENSIDE,Burnside,Sturt,,,
5065,LINDEN PARK,Burnside,Sturt,,,
5065,TOORAK GARDENS,Burnside,Sturt,,,
5065,TUSMORE,Burnside,Sturt,,,
5066,BEAUMONT,Burnside,Sturt,,,
5066,BURNSIDE,Burnside,Sturt,,,
5066,ERINDALE,Burnside,Sturt,,,
5066,HAZELWOOD PARK,Burnside,Sturt,,,
5066,STONYFELL,Burnside,Sturt,,,
5066,WATERFALL GULLY,Burnside,Sturt,,,
5066,WATTLE PARK,Burnside,Sturt,,,
5067,BEULAH PARK,Norwood Payneham and St Peters,Sturt,,,
5067,KENT TOWN,Norwood Payneham and St Peters,Sturt,,,
5067,NORWOOD,Norwood Payneham and St Peters,Sturt,,,
5067,NORWOOD SOUTH,Norwood Payneham and St Peters,Sturt,,,
5067,ROSE PARK,Norwood Payneham and St Peters,Sturt,,,
5068,HEATHPOOL,Burnside,Sturt,,,
5068,KENSINGTON,Burnside,Sturt,,,
5068,KENSINGTON GARDENS,Burnside,Sturt,,,
5068,KENSINGTON PARK,Burnside,Sturt,,,
5068,LEABROOK,Burnside,Sturt,,,
5068,MARRYATVILLE,Burnside,Sturt,,,
5068,ST MORRIS,Burnside,Sturt,,,
5068,TRINITY GARDENS,Burnside,Sturt,,,
5069,COLLEGE PARK,Norwood Payneham and St Peters,Sturt,,,
5069,EVANDALE,Norwood Payneham and St Peters,Sturt,,,
5069,HACKNEY,Norwood Payneham and St Peters,Sturt,,,
5069,MAYLANDS,Norwood Payneham and St Peters,Sturt,,,
5069,ST PETERS,Norwood Payneham and St Peters,Sturt,,,
5069,STEPNEY,Norwood Payneham and St Peters,Sturt,,,
5070,FELIXSTOW,Norwood Payneham and St Peters,Sturt,,,
5070,FIRLE,Norwood Payneham and St Peters,Sturt,,,
5070,GLYNDE,Norwood Payneham and St Peters,Sturt,,,
5070,GLYNDE DC,Norwood Payneham and St Peters,Sturt,,,
5070,GLYNDE PLAZA,Norwood Payneham and St Peters,Sturt,,,
5070,JOSLIN,Norwood Payneham and St Peters,Sturt,,,
5070,MARDEN,Norwood Payneham and St Peters,Sturt,,,
5070,PAYNEHAM,Norwood Payneham and St Peters,Sturt,,,
5070,PAYNEHAM SOUTH,Norwood Payneham and St Peters,Sturt,,,
5070,ROYSTON PARK,Norwood Payneham and St Peters,Sturt,,,
5071,KENT TOWN,Norwood Payneham and St Peters,Sturt,,,
5071,KENT TOWN DC,Norwood Payneham and St Peters,Sturt,,,
5072,AULDANA,Campbelltown,Sturt,,,
5072,MAGILL,Campbelltown,Sturt,,,
5072,MAGILL NORTH,Campbelltown,Sturt,,,
5072,MAGILL SOUTH,Campbelltown,Sturt,,,
5072,ROSSLYN PARK,Campbelltown,Sturt,,,
5072,SKYE,Campbelltown,Sturt,,,
5072,TERINGIE,Campbelltown,Sturt,,,
5072,WOODFORDE,Campbelltown,Sturt,,,
5073,HECTORVILLE,Campbelltown,Sturt,,,
5073,ROSTREVOR,Campbelltown,Sturt,,,
5073,TRANMERE,Campbelltown,Sturt,,,
5073,TRANMERE NORTH,Campbelltown,Sturt,,,
5074,CAMPBELLTOWN,Campbelltown,Sturt,,,
5074,NEWTON,Campbelltown,Sturt,,,
5075,DERNANCOURT,Campbelltown,Sturt,,,
5075,PARADISE,Campbelltown,Sturt,,,
5076,ATHELSTONE,Campbelltown,Sturt,,,
5076,CASTAMBUL,Campbelltown,Sturt,,,
5081,COLLINSWOOD,Walkerville,Adelaide,,,
5081,GILBERTON,Walkerville,Adelaide,,,
5081,MEDINDIE,Walkerville,Adelaide,,,
5081,MEDINDIE GARDENS,Walkerville,Adelaide,,,
5081,VALE PARK,Walkerville,Adelaide,,,
5081,WALKERVILLE,Walkerville,Adelaide,,,
5082,FITZROY,Prospect,Adelaide,,,
5082,OVINGHAM,Prospect,Adelaide,,,
5082,PROSPECT,Prospect,Adelaide,,,
5082,PROSPECT EAST,Prospect,Adelaide,,,
5082,PROSPECT WEST,Prospect,Adelaide,,,
5082,THORNGATE,Prospect,Adelaide,,,
5083,BROADVIEW,Prospect,Adelaide,,,
5083,NAILSWORTH,Prospect,Adelaide,,,
5083,SEFTON PARK,Prospect,Adelaide,,,
5084,BLAIR ATHOL,Prospect,Adelaide,,,
5084,BLAIR ATHOL WEST,Prospect,Adelaide,,,
5084,KILBURN,Prospect,Adelaide,,,
5084,KILBURN NORTH,Prospect,Adelaide,,,
5085,CLEARVIEW,Prospect,Makin,,,
5085,ENFIELD,Prospect,Makin,,,
5085,ENFIELD PLAZA,Prospect,Makin,,,
5085,LIGHTSVIEW,Walkerville,Makin,,,
5085,NORTHFIELD,Prospect,Makin,,,
5085,NORTHGATE,Prospect,Makin,,,
5086,GILLES PLAINS,Campbelltown,Sturt,,,
5086,GREENACRES,Campbelltown,Sturt,,,
5086,HAMPSTEAD GARDENS,Campbelltown,Sturt,,,
5086,HILLCREST,Campbelltown,Sturt,,,
5086,MANNINGHAM,Campbelltown,Sturt,,,
5086,OAKDEN,Campbelltown,Sturt,,,
5087,KLEMZIG,Walkerville,Sturt,,,
5087,WINDSOR GARDENS,Walkerville,Sturt,,,
5088,HOLDEN HILL,Campbelltown,Sturt,,,
5089,HIGHBURY,Tea Tree Gully,Sturt,,,
5090,HOPE VALLEY,Tea Tree Gully,Sturt,,,
5091,BANKSIA PARK,Tea Tree Gully,Makin,,,
5091,TEA TREE GULLY,Tea Tree Gully,Makin,,,
5091,VISTA,Tea Tree Gully,Makin,,,
5092,MODBURY,Tea Tree Gully,Makin,,,
5092,MODBURY HEIGHTS,Tea Tree Gully,Makin,,,
5092,MODBURY NORTH,Tea Tree Gully,Makin,,,
5092,MODBURY NORTH DC,Tea Tree Gully,Makin,,,
5093,PARA VISTA,Campbelltown,Makin,,,
5093,VALLEY VIEW,Campbelltown,Makin,,,
5094,CAVAN,Salisbury,Makin,,,
5094,DRY CREEK,Salisbury,Makin,,,
5094,GEPPS CROSS,Salisbury,Makin,,,
5095,MAWSON LAKES,Salisbury,Makin,,,
5095,POORAKA,Salisbury,Makin,,,
5095,THE LEVELS,Salisbury,Makin,,,
5096,GULFVIEW HEIGHTS,Salisbury,Makin,,,
5096,PARA HILLS,Salisbury,Makin,,,
5096,PARA HILLS WEST,Salisbury,Makin,,,
5097,REDWOOD PARK,Tea Tree Gully,Makin,,,
5097,RIDGEHAVEN,Tea Tree Gully,Makin,,,
5097,ST AGNES,Tea Tree Gully,Makin,,,
5098,INGLE FARM,Salisbury,Makin,,,
5098,WALKLEY HEIGHTS,Salisbury,Makin,,,
5106,PARAFIELD,Salisbury,Spence,,,
5106,PARAFIELD AIRPORT,Salisbury,Spence,,,
5106,SALISBURY SOUTH,Salisbury,Spence,,,
5106,SALISBURY SOUTH BC,Salisbury,Spence,,,
5106,SALISBURY SOUTH DC,Salisbury,Spence,,,
5107,GREEN FIELDS,Salisbury,Makin,,,
5107,PARAFIELD GARDENS,Salisbury,Makin,,,
5108,PARALOWIE,Salisbury,Spence,,,
5108,SALISBURY,Salisbury,Spence,,,
5108,SALISBURY DOWNS,Salisbury,Spence,,,
5108,SALISBURY NORTH,Salisbury,Spence,,,
5108,SALISBURY NORTH WHITES ROAD,Salisbury,Spence,,,
5109,BRAHMA LODGE,Salisbury,Spence,,,
5109,SALISBURY EAST,Salisbury,Spence,,,
5109,SALISBURY EAST NORTHBRI AVE,Salisbury,Spence,,,
5109,SALISBURY HEIGHTS,Salisbury,Spence,,,
5109,SALISBURY PARK,Salisbury,Spence,,,
5109,SALISBURY PLAIN,Salisbury,Spence,,,
5110,BOLIVAR,Salisbury,Spence,,,
5110,BURTON,Salisbury,Spence,,,
5110,DIREK,Salisbury,Spence,,,
5110,GLOBE DERBY PARK,Salisbury,Spence,,,
5110,ST KILDA,Salisbury,Spence,,,
5110,WATERLOO CORNER,Salisbury,Spence,,,
5111,EDINBURGH,Playford,Spence,,,
5111,EDINBURGH RAAF,Playford,Spence,,,
5112,ELIZABETH,Playford,Spence,,,
5112,ELIZABETH EAST,Playford,Spence,,,
5112,ELIZABETH GROVE,Playford,Spence,,,
5112,ELIZABETH SOUTH,Playford,Spence,,,
5112,ELIZABETH VALE,Playford,Spence,,,
5112,HILLBANK,Playford,Spence,,,
5113,DAVOREN PARK,Playford,Spence,,,
5113,DAVOREN PARK NORTH,Playford,Spence,,,
5113,DAVOREN PARK SOUTH,Playford,Spence,,,
5113,EDINBURGH NORTH,Playford,Spence,,,
5113,ELIZABETH DOWNS,Playford,Spence,,,
5113,ELIZABETH NORTH,Playford,Spence,,,
5113,ELIZABETH PARK,Playford,Spence,,,
5113,ELIZABETH WEST,Playford,Spence,,,
5113,ELIZABETH WEST DC,Playford,Spence,,,
5114,ANDREWS FARM,Playford,Spence,,,
5114,BLAKEVIEW,Playford,Spence,,,
5114,CRAIGMORE,Playford,Spence,,,
5114,GOULD CREEK,Playford,Spence,,,
5114,HUMBUG SCRUB,Playford,Spence,,,
5114,ONE TREE HILL,Playford,Spence,,,
5114,SAMPSON FLAT,Playford,Spence,,,
5114,SMITHFIELD,Playford,Spence,,,
5114,SMITHFIELD PLAINS,Playford,Spence,,,
5114,SMITHFIELD WEST,Playford,Spence,,,
5114,ULEYBURY,Playford,Spence,,,
5114,YATTALUNGA,Playford,Spence,,,
5115,KUDLA,Playford,Spence,,,
5115,MUNNO PARA,Playford,Spence,,,
5115,MUNNO PARA DOWNS,Playford,Spence,,,
5115,MUNNO PARA WEST,Playford,Spence,,,
5116,EVANSTON,Gawler,Spence,,,
5116,EVANSTON GARDENS,Gawler,Spence,,,
5116,EVANSTON PARK,Gawler,Spence,,,
5116,EVANSTON SOUTH,Gawler,Spence,,,
5116,HILLIER,Gawler,Spence,,,
5117,ANGLE VALE,Playford,Spence,,,
5118,BIBARINGA,Gawler,Spence,,,
5118,BUCHFELDE,Gawler,Spence,,,
5118,CONCORDIA,Gawler,Spence,,,
5118,GAWLER,Gawler,Spence,,,
5118,GAWLER BELT,Gawler,Spence,,,
5118,GAWLER EAST,Gawler,Spence,,,
5118,GAWLER RIVER,Gawler,Spence,,,
5118,GAWLER SOUTH,Gawler,Spence,,,
5118,GAWLER WEST,Gawler,Spence,,,
5118,HEWETT,Gawler,Spence,,,
5118,KALBEEBA,Gawler,Spence,,,
5118,KANGAROO FLAT,Gawler,Spence,,,
5118,KINGSFORD,Gawler,Spence,,,
5118,REID,Gawler,Spence,,,
5118,WARD BELT,Gawler,Spence,,,
5118,WILLASTON,Gawler,Spence,,,
5120,BUCKLAND PARK,Playford,Spence,,,
5120,RIVERLEA PARK,Playford,,,,
5120,VIRGINIA,Playford,Spence,,,
5121,EYRE,Playford,Spence,,,
5121,MACDONALD PARK,Playford,Spence,,,
5121,PENFIELD,Playford,Spence,,,
5121,PENFIELD GARDENS,Playford,Spence,,,
5125,GOLDEN GROVE,Tea Tree Gully,Makin,,,
5125,GOLDEN GROVE VILLAGE,Tea Tree Gully,Makin,,,
5125,GREENWITH,Tea Tree Gully,Makin,,,
5126,FAIRVIEW PARK,Tea Tree Gully,Makin,,,
5126,SURREY DOWNS,Tea Tree Gully,Makin,,,
5126,YATALA VALE,Tea Tree Gully,Makin,,,
5127,WYNN VALE,Tea Tree Gully,Makin,,,
5131,HOUGHTON,Tea Tree Gully,Mayo,,,
5131,LOWER HERMITAGE,Tea Tree Gully,Mayo,,,
5131,UPPER HERMITAGE,Tea Tree Gully,Mayo,,,
5132,PARACOMBE,Tea Tree Gully,Sturt,,,
5133,INGLEWOOD,Tea Tree Gully,Mayo,,,
5134,CHERRYVILLE,Adelaide Hills,Mayo,,,
5134,MONTACUTE,Adelaide Hills,Mayo,,,
5136,NORTON SUMMIT,Campbelltown,Mayo,,,
5137,ASHTON,Burnside,Mayo,,,
5137,MARBLE HILL,Burnside,Mayo,,,
5138,BASKET RANGE,Adelaide Hills,Mayo,,,
5139,FOREST RANGE,Adelaide Hills,Mayo,,,
5140,GREENHILL,Burnside,Mayo,,,
5141,HORSNELL GULLY,Burnside,Mayo,,,
5141,SUMMERTOWN,Burnside,Mayo,,,
5142,URAIDLA,Burnside,Mayo,,,
5144,CAREY GULLY,Adelaide Hills,Mayo,,,
5150,EAGLE ON THE HILL,Mitcham,Sturt,,,
5150,LEAWOOD GARDENS,Mitcham,Sturt,,,
5151,PICCADILLY,Burnside,Mayo,,,
5152,CLELAND,Mitcham,Mayo,,,
5152,CRAFERS,Mitcham,Mayo,,,
5152,CRAFERS WEST,Mitcham,Mayo,,,
5152,MOUNT LOFTY,Mitcham,Mayo,,,
5152,STIRLING,Mitcham,Mayo,,,
5153,BIGGS FLAT,Mount Barker,Mayo,,,
5153,BRADBURY,Mount Barker,Mayo,,,
5153,CHAPEL HILL,Mount Barker,Mayo,,,
5153,ECHUNGA,Mount Barker,Mayo,,,
5153,FLAXLEY,Mount Barker,Mayo,,,
5153,GREEN HILLS RANGE,Mount Barker,Mayo,,,
5153,HEATHFIELD,Mount Barker,Mayo,,,
5153,IRONBANK,Mount Barker,Mayo,,,
5153,JUPITER CREEK,Mount Barker,Mayo,,,
5153,LONGWOOD,Mount Barker,Mayo,,,
5153,MACCLESFIELD,Mount Barker,Mayo,,,
5153,MYLOR,Mount Barker,Mayo,,,
5153,SCOTT CREEK,Mount Barker,Mayo,,,
5154,ALDGATE,Mitcham,Mayo,,,
5155,BRIDGEWATER,Mitcham,Mayo,,,
5155,MOUNT GEORGE,Mitcham,Mayo,,,
5156,UPPER STURT,Mitcham,Mayo,,,
5157,ASHBOURNE,Onkaparinga,Mayo,,,
5157,BULL CREEK,Onkaparinga,Mayo,,,
5157,CHERRY GARDENS,Onkaparinga,Mayo,,,
5157,CLARENDON,Onkaparinga,Mayo,,,
5157,COROMANDEL EAST,Onkaparinga,Mayo,,,
5157,DORSET VALE,Onkaparinga,Mayo,,,
5157,KANGARILLA,Onkaparinga,Mayo,,,
5157,MCHARG CREEK,Onkaparinga,Mayo,,,
5158,HALLETT COVE,Marion,Kingston,,,
5158,O���HALLORAN HILL,Marion,Kingston,,,
5158,O'HALLORAN HILL,Marion,Kingston,,,
5158,O'HALLORAN HILL DC,Marion,Kingston,,,
5158,SHEIDOW PARK,Marion,Kingston,,,
5158,TROTT PARK,Marion,Kingston,,,
5159,ABERFOYLE PARK,Mitcham,Mayo,,,
5159,CHANDLERS HILL,Mitcham,Mayo,,,
5159,FLAGSTAFF HILL,Mitcham,Mayo,,,
5159,HAPPY VALLEY,Mitcham,Mayo,,,
5160,LONSDALE,Marion,Kingston,,,
5160,LONSDALE DC,Marion,Kingston,,,
5160,PORT STANVAC,Marion,Kingston,,,
5161,OLD REYNELLA,Marion,Kingston,,,
5161,REYNELLA,Marion,Kingston,,,
5161,REYNELLA EAST,Marion,Kingston,,,
5162,MORPHETT VALE,Onkaparinga,Kingston,,,
5162,WOODCROFT,Onkaparinga,Kingston,,,
5163,HACKHAM,Onkaparinga,Kingston,,,
5163,HACKHAM WEST,Onkaparinga,Kingston,,,
5163,HUNTFIELD HEIGHTS,Onkaparinga,Kingston,,,
5163,ONKAPARINGA HILLS,Onkaparinga,Kingston,,,
5164,CHRISTIE DOWNS,Onkaparinga,Kingston,,,
5165,CHRISTIES BEACH,Onkaparinga,Kingston,,,
5165,CHRISTIES BEACH NORTH,Onkaparinga,Kingston,,,
5166,O���SULLIVAN BEACH,Marion,Kingston,,,
5166,O'SULLIVAN BEACH,Onkaparinga,Kingston,,,
5167,PORT NOARLUNGA,Onkaparinga,Kingston,,,
5167,PORT NOARLUNGA SOUTH,Onkaparinga,Kingston,,,
5168,NOARLUNGA CENTRE,Onkaparinga,Mayo,,,
5168,NOARLUNGA DOWNS,Onkaparinga,Mayo,,,
5168,OLD NOARLUNGA,Onkaparinga,Mayo,,,
5169,MOANA,Onkaparinga,Kingston,,,
5169,SEAFORD,Onkaparinga,Kingston,,,
5169,SEAFORD HEIGHTS,Onkaparinga,Kingston,,,
5169,SEAFORD MEADOWS,Onkaparinga,Kingston,,,
5169,SEAFORD RISE,Onkaparinga,Kingston,,,
5170,MASLIN BEACH,Onkaparinga,Kingston,,,
5171,BLEWITT SPRINGS,Onkaparinga,Mayo,,,
5171,MCLAREN FLAT,Onkaparinga,Mayo,,,
5171,MCLAREN VALE,Onkaparinga,Mayo,,,
5171,PEDLER CREEK,Onkaparinga,Mayo,,,
5171,TATACHILLA,Onkaparinga,Mayo,,,
5172,DINGABLEDINGA,Onkaparinga,Mayo,,,
5172,HOPE FOREST,Onkaparinga,Mayo,,,
5172,KUITPO,Onkaparinga,Mayo,,,
5172,KUITPO COLONY,Onkaparinga,Mayo,,,
5172,KYEEMA,Onkaparinga,Mayo,,,
5172,MONTARRA,Onkaparinga,Mayo,,,
5172,PAGES FLAT,Onkaparinga,Mayo,,,
5172,THE RANGE,Onkaparinga,Mayo,,,
5172,WHITES VALLEY,Onkaparinga,Mayo,,,
5172,WILLUNGA,Onkaparinga,Mayo,,,
5172,WILLUNGA HILL,Onkaparinga,Mayo,,,
5172,WILLUNGA SOUTH,Onkaparinga,Mayo,,,
5172,YUNDI,Onkaparinga,Mayo,,,
5173,ALDINGA,Onkaparinga,Mayo,,,
5173,ALDINGA BEACH,Onkaparinga,Mayo,,,
5173,PORT WILLUNGA,Onkaparinga,Mayo,,,
5173,SILVER SANDS,Onkaparinga,Mayo,,,
5174,SELLICKS BEACH,Onkaparinga,Mayo,,,
5174,SELLICKS HILL,Onkaparinga,Mayo,,,
5201,BLACKFELLOWS CREEK,Onkaparinga,Mayo,,,
5201,KUITPO,Onkaparinga,Mayo,,,
5201,MEADOWS,Onkaparinga,Mayo,,,
5201,PARIS CREEK,Onkaparinga,Mayo,,,
5201,PROSPECT HILL,Onkaparinga,Mayo,,,
5202,HINDMARSH TIERS,Victor Harbor,Mayo,,,
5202,MYPONGA,Victor Harbor,Mayo,,,
5202,MYPONGA BEACH,Victor Harbor,Mayo,,,
5203,BALD HILLS,Yankalilla,Mayo,,,
5203,PARAWA,Yankalilla,Mayo,,,
5203,TORRENS VALE,Yankalilla,Mayo,,,
5203,TUNKALILLA,Yankalilla,Mayo,,,
5203,WATTLE FLAT,Yankalilla,Mayo,,,
5203,YANKALILLA,Yankalilla,Mayo,,,
5204,CAPE JERVIS,Yankalilla,Mayo,,,
5204,CARRICKALINGA,Yankalilla,Mayo,,,
5204,DEEP CREEK,Yankalilla,Mayo,,,
5204,DELAMERE,Yankalilla,Mayo,,,
5204,HAY FLAT,Yankalilla,Mayo,,,
5204,NORMANVILLE,Yankalilla,Mayo,,,
5204,RAPID BAY,Yankalilla,Mayo,,,
5204,SECOND VALLEY,Yankalilla,Mayo,,,
5204,SILVERTON,Yankalilla,Mayo,,,
5204,WIRRINA COVE,Yankalilla,Mayo,,,
5210,MOUNT COMPASS,Victor Harbor,Mayo,,,
5210,MOUNT MAGNIFICENT,Victor Harbor,Mayo,,,
5210,NANGKITA,Victor Harbor,Mayo,,,
5211,BACK VALLEY,Victor Harbor,Mayo,,,
5211,CHITON,Victor Harbor,Mayo,,,
5211,ENCOUNTER BAY,Victor Harbor,Mayo,,,
5211,HAYBOROUGH,Victor Harbor,Mayo,,,
5211,HINDMARSH VALLEY,Victor Harbor,Mayo,,,
5211,INMAN VALLEY,Victor Harbor,Mayo,,,
5211,LOWER INMAN VALLEY,Victor Harbor,Mayo,,,
5211,MCCRACKEN,Victor Harbor,Mayo,,,
5211,MOUNT JAGGED,Victor Harbor,Mayo,,,
5211,VICTOR HARBOR,Victor Harbor,Mayo,,,
5211,VICTOR HARBOR CENTRAL,Victor Harbor,Mayo,,,
5211,WAITPINGA,Victor Harbor,Mayo,,,
5211,WILLOW CREEK,Victor Harbor,Mayo,,,
5211,YILKI,Victor Harbor,Mayo,,,
5212,PORT ELLIOT,Victor Harbor,Mayo,,,
